id,Potencia,Radiacion,Temperatura,Temperatura panel
3040,-2987.0,998.0,37.0,46.0
3041,-3001.0,996.0,34.0,43.0
3042,-3003.0,1003.0,34.0,40.0
3043,-2995.0,995.0,35.0,42.0
3044,-3000.0,982.0,35.0,43.0
3045,-2997.0,975.0,34.0,42.0
3046,-2985.0,975.0,32.0,41.0
3047,-3007.0,976.0,33.0,40.0
3048,-2382.0,967.0,33.0,43.0
3049,-1738.0,762.0,32.0,41.0
3050,-613.0,578.0,30.0,38.0
3051,-1115.0,354.0,29.0,34.0
3052,-2180.0,613.0,31.0,34.0
3053,-631.0,440.0,30.0,36.0
3054,-1982.0,429.0,29.0,32.0
3055,-445.0,309.0,28.0,32.0
3056,-880.0,348.0,27.0,29.0
3057,-675.0,200.0,26.0,28.0
3058,-184.0,137.0,24.0,25.0
3059,-64.0,55.0,23.0,23.0
3060,-5.0,14.0,22.0,22.0
3061,7.0,-2.0,21.0,21.0
3062,8.0,-4.0,20.0,20.0
3063,8.0,-5.0,20.0,19.0
3064,8.0,-5.0,19.0,19.0
3065,8.0,-4.0,19.0,18.0
3066,8.0,-5.0,19.0,18.0
3067,8.0,-5.0,18.0,17.0
3068,8.0,-5.0,17.0,17.0
3069,8.0,-4.0,17.0,16.0
3070,8.0,-4.0,17.0,16.0
3071,8.0,-4.0,17.0,16.0
3072,8.0,-4.0,17.0,16.0
3073,8.0,-4.0,17.0,16.0
3074,8.0,-5.0,16.0,15.0
3075,8.0,-4.0,16.0,15.0
3076,8.0,-4.0,15.0,15.0
3077,8.0,-4.0,15.0,15.0
3078,8.0,-4.0,15.0,14.0
3079,8.0,-4.0,15.0,14.0
3080,8.0,-4.0,14.0,14.0
3081,8.0,-4.0,14.0,14.0
3082,8.0,-4.0,14.0,14.0
3083,8.0,-4.0,14.0,14.0
3084,8.0,-4.0,14.0,13.0
3085,8.0,-4.0,14.0,13.0
3086,8.0,-4.0,13.0,13.0
3087,8.0,-4.0,13.0,13.0
3088,8.0,-4.0,13.0,12.0
3089,8.0,-4.0,12.0,12.0
3090,8.0,-4.0,12.0,11.0
3091,8.0,-4.0,12.0,11.0
3092,8.0,-4.0,12.0,11.0
3093,8.0,-4.0,11.0,11.0
3094,8.0,-4.0,11.0,11.0
3095,8.0,-4.0,11.0,10.0
3096,8.0,-4.0,11.0,10.0
3097,8.0,-4.0,10.0,10.0
3098,8.0,-4.0,10.0,9.0
3099,8.0,-4.0,10.0,9.0
3100,3.0,-2.0,9.0,9.0
3101,-16.0,2.0,10.0,9.0
3102,-79.0,23.0,10.0,9.0
3103,-171.0,64.0,11.0,10.0
3104,-643.0,152.0,13.0,11.0
3105,-1116.0,288.0,15.0,13.0
3106,-1594.0,419.0,17.0,16.0
3107,-2032.0,499.0,19.0,19.0
3108,-2437.0,690.0,21.0,23.0
3109,-2807.0,832.0,23.0,26.0
3110,-2893.0,919.0,23.0,30.0
3111,-2970.0,952.0,25.0,33.0
3112,-3011.0,978.0,26.0,34.0
3113,-3021.0,998.0,27.0,36.0
3114,-3028.0,1018.0,25.0,36.0
3115,-3031.0,1030.0,28.0,37.0
3116,-3034.0,1040.0,28.0,39.0
3117,-3034.0,1043.0,31.0,41.0
3118,-3030.0,1046.0,30.0,42.0
3119,-3030.0,1051.0,30.0,42.0
3120,-3034.0,1055.0,32.0,42.0
3121,-3029.0,1053.0,31.0,44.0
3122,-3019.0,1060.0,31.0,42.0
3123,-3022.0,1051.0,33.0,44.0
3124,-3013.0,1053.0,34.0,44.0
3125,-3013.0,1047.0,33.0,47.0
3126,-3004.0,1051.0,34.0,43.0
3127,-3006.0,1049.0,32.0,44.0
3128,-3015.0,1054.0,32.0,42.0
3129,-3006.0,1051.0,32.0,41.0
3130,-3004.0,1049.0,33.0,42.0
3131,-2989.0,1044.0,35.0,44.0
3132,-2982.0,1039.0,35.0,45.0
3133,-2958.0,1033.0,37.0,45.0
3134,-2955.0,1028.0,38.0,47.0
3135,-2957.0,1025.0,36.0,47.0
3136,-2938.0,1027.0,37.0,45.0
3137,-2964.0,1017.0,38.0,47.0
3138,-2918.0,1014.0,37.0,47.0
3139,-2961.0,1004.0,39.0,50.0
3140,-2966.0,996.0,39.0,49.0
3141,-2963.0,991.0,37.0,47.0
3142,-2959.0,984.0,37.0,47.0
3143,-2950.0,976.0,33.0,44.0
3144,-2932.0,973.0,31.0,36.0
3145,-2889.0,959.0,31.0,35.0
3146,-2834.0,942.0,31.0,35.0
3147,-2737.0,909.0,29.0,33.0
3148,-2570.0,865.0,29.0,32.0
3149,-2210.0,771.0,28.0,32.0
3150,-1769.0,643.0,28.0,33.0
3151,-1332.0,511.0,28.0,33.0
3152,-910.0,389.0,26.0,31.0
3153,-241.0,210.0,24.0,27.0
3154,-62.0,35.0,21.0,22.0
3155,-48.0,35.0,20.0,20.0
3156,-3.0,10.0,19.0,19.0
3157,7.0,-5.0,19.0,18.0
3158,8.0,-8.0,18.0,17.0
3159,8.0,-7.0,17.0,16.0
3160,8.0,-6.0,17.0,16.0
3161,8.0,-6.0,16.0,15.0
3162,8.0,-7.0,16.0,14.0
3163,8.0,-6.0,15.0,14.0
3164,8.0,-5.0,15.0,14.0
3165,8.0,-6.0,15.0,13.0
3166,8.0,-6.0,14.0,13.0
3167,8.0,-5.0,14.0,13.0
3168,8.0,-6.0,14.0,13.0
3169,8.0,-6.0,13.0,12.0
3170,8.0,-5.0,12.0,12.0
3171,8.0,-5.0,12.0,11.0
3172,8.0,-5.0,12.0,11.0
3173,8.0,-5.0,11.0,10.0
3174,8.0,-5.0,10.0,9.0
3175,8.0,-3.0,10.0,9.0
3176,8.0,-2.0,10.0,9.0
3177,8.0,-2.0,10.0,9.0
3178,8.0,-2.0,10.0,9.0
3179,8.0,-3.0,9.0,8.0
3180,8.0,-2.0,10.0,8.0
3181,8.0,-3.0,9.0,8.0
3182,8.0,-2.0,9.0,8.0
3183,8.0,-2.0,9.0,8.0
3184,8.0,-3.0,9.0,8.0
3185,8.0,-2.0,9.0,7.0
3186,8.0,-2.0,8.0,7.0
3187,8.0,-3.0,8.0,7.0
3188,8.0,-2.0,8.0,6.0
3189,8.0,-2.0,7.0,6.0
3190,8.0,-2.0,7.0,6.0
3191,8.0,-2.0,7.0,6.0
3192,8.0,-2.0,7.0,6.0
3193,8.0,-3.0,7.0,6.0
3194,8.0,-3.0,7.0,5.0
3195,8.0,-2.0,6.0,5.0
3196,4.0,-1.0,6.0,5.0
3197,-16.0,3.0,6.0,5.0
3198,-82.0,21.0,6.0,5.0
3199,-177.0,59.0,8.0,6.0
3200,-600.0,133.0,10.0,8.0
3201,-1015.0,256.0,13.0,12.0
3202,-1426.0,374.0,16.0,15.0
3203,-1843.0,501.0,19.0,19.0
3204,-2255.0,637.0,23.0,27.0
3205,-2608.0,777.0,25.0,33.0
3206,-2731.0,871.0,27.0,36.0
3207,-2842.0,908.0,28.0,39.0
3208,-2934.0,951.0,27.0,37.0
3209,-2997.0,975.0,29.0,38.0
3210,-3009.0,993.0,27.0,38.0
3211,-3024.0,1006.0,29.0,37.0
3212,-3030.0,1015.0,26.0,38.0
3213,-3040.0,1035.0,28.0,35.0
3214,-3033.0,1033.0,31.0,38.0
3215,-3036.0,1037.0,29.0,38.0
3216,-3029.0,1048.0,29.0,38.0
3217,-3038.0,1046.0,27.0,38.0
3218,-3020.0,1051.0,27.0,38.0
3219,-3021.0,1036.0,32.0,40.0
3220,-3028.0,1032.0,30.0,41.0
3221,-3022.0,1044.0,27.0,39.0
3222,-3020.0,1041.0,29.0,38.0
3223,-3013.0,1029.0,31.0,40.0
3224,-3005.0,1027.0,32.0,41.0
3225,-2988.0,1019.0,34.0,41.0
3226,-2986.0,1015.0,34.0,44.0
3227,-2968.0,1018.0,35.0,45.0
3228,-2976.0,1018.0,34.0,46.0
3229,-2986.0,1021.0,35.0,46.0
3230,-2982.0,1024.0,33.0,42.0
3231,-2983.0,1023.0,33.0,45.0
3232,-2982.0,1017.0,37.0,46.0
3233,-3007.0,1015.0,35.0,44.0
3234,-2981.0,1018.0,36.0,47.0
3235,-2960.0,1007.0,35.0,46.0
3236,-2964.0,1008.0,34.0,46.0
3237,-2948.0,1006.0,34.0,43.0
3238,-2915.0,994.0,34.0,42.0
3239,-2945.0,973.0,32.0,42.0
3240,-2902.0,961.0,30.0,37.0
3241,-2837.0,939.0,30.0,35.0
3242,-2780.0,910.0,28.0,34.0
3243,-2667.0,875.0,28.0,34.0
3244,-2488.0,828.0,26.0,32.0
3245,-2106.0,730.0,26.0,30.0
3246,-1706.0,611.0,25.0,29.0
3247,-1274.0,488.0,24.0,26.0
3248,-825.0,360.0,23.0,25.0
3249,-460.0,246.0,23.0,24.0
3250,-121.0,91.0,21.0,22.0
3251,-39.0,40.0,20.0,20.0
3252,5.0,6.0,19.0,19.0
3253,7.0,-4.0,18.0,18.0
3254,7.0,-5.0,18.0,17.0
3255,8.0,-5.0,18.0,17.0
3256,8.0,-5.0,17.0,17.0
3257,8.0,-6.0,17.0,16.0
3258,8.0,-6.0,16.0,16.0
3259,8.0,-5.0,16.0,15.0
3260,8.0,-5.0,15.0,14.0
3261,8.0,-4.0,14.0,13.0
3262,8.0,-5.0,14.0,13.0
3263,8.0,-4.0,13.0,12.0
3264,8.0,-4.0,13.0,12.0
3265,8.0,-4.0,13.0,12.0
3266,8.0,-4.0,12.0,11.0
3267,8.0,-4.0,12.0,11.0
3268,8.0,-4.0,12.0,11.0
3269,8.0,-4.0,12.0,11.0
3270,8.0,-4.0,12.0,11.0
3271,8.0,-3.0,12.0,11.0
3272,8.0,0.0,13.0,12.0
3273,8.0,0.0,14.0,13.0
3274,8.0,0.0,14.0,14.0
3275,8.0,-1.0,15.0,14.0
3276,8.0,0.0,15.0,14.0
3277,8.0,-1.0,15.0,15.0
3278,8.0,-1.0,15.0,15.0
3279,8.0,-3.0,15.0,15.0
3280,8.0,-2.0,16.0,15.0
3281,8.0,-2.0,15.0,15.0
3282,8.0,-6.0,15.0,15.0
3283,8.0,-3.0,15.0,15.0
3284,8.0,-2.0,14.0,15.0
3285,8.0,-1.0,14.0,15.0
3286,8.0,-1.0,14.0,15.0
3287,8.0,-2.0,14.0,14.0
3288,8.0,-2.0,14.0,14.0
3289,8.0,-1.0,14.0,14.0
3290,8.0,-1.0,14.0,14.0
3291,8.0,-1.0,14.0,14.0
3292,8.0,-2.0,14.0,14.0
3293,4.0,0.0,14.0,14.0
3294,-14.0,3.0,14.0,14.0
3295,-46.0,12.0,14.0,14.0
3296,-102.0,23.0,14.0,13.0
3297,-150.0,43.0,14.0,14.0
3298,-205.0,58.0,14.0,14.0
3299,-276.0,81.0,15.0,15.0
3300,-361.0,95.0,15.0,15.0
3301,-984.0,249.0,16.0,16.0
3302,-1087.0,262.0,16.0,19.0
3303,-3006.0,582.0,19.0,23.0
3304,-3021.0,986.0,24.0,34.0
3305,-1024.0,799.0,25.0,39.0
3306,-2912.0,681.0,26.0,37.0
3307,-2229.0,786.0,24.0,37.0
3308,-2112.0,763.0,28.0,37.0
3309,-3096.0,1098.0,29.0,42.0
3310,-2212.0,938.0,30.0,44.0
3311,-1330.0,946.0,30.0,42.0
3312,-3119.0,672.0,30.0,40.0
3313,-2169.0,1032.0,31.0,43.0
3314,-711.0,423.0,29.0,39.0
3315,-3085.0,958.0,28.0,35.0
3316,-3063.0,920.0,28.0,39.0
3317,-2879.0,1107.0,31.0,40.0
3318,-1594.0,1036.0,32.0,39.0
3319,-3101.0,1088.0,33.0,41.0
3320,-3070.0,907.0,32.0,40.0
3321,-636.0,654.0,30.0,39.0
3322,-3074.0,954.0,30.0,35.0
3323,-833.0,666.0,31.0,39.0
3324,-3092.0,898.0,33.0,35.0
3325,-2963.0,631.0,31.0,38.0
3326,-3086.0,1111.0,34.0,41.0
3327,-3065.0,907.0,34.0,43.0
3328,-3053.0,992.0,31.0,42.0
3329,-3041.0,1066.0,34.0,41.0
3330,-3032.0,1064.0,34.0,44.0
3331,-3029.0,1025.0,35.0,47.0
3332,-2903.0,953.0,34.0,45.0
3333,-2693.0,760.0,32.0,41.0
3334,-2168.0,713.0,31.0,38.0
3335,-2341.0,760.0,32.0,38.0
3336,-2624.0,807.0,32.0,40.0
3337,-2373.0,676.0,32.0,40.0
3338,-2330.0,839.0,31.0,39.0
3339,-2808.0,767.0,31.0,38.0
3340,-2587.0,844.0,30.0,39.0
3341,-2072.0,699.0,29.0,37.0
3342,-1679.0,598.0,26.0,33.0
3343,-1233.0,471.0,26.0,31.0
3344,-804.0,348.0,25.0,29.0
3345,-454.0,232.0,23.0,26.0
3346,-122.0,79.0,21.0,22.0
3347,-37.0,37.0,20.0,20.0
3348,2.0,5.0,19.0,18.0
3349,7.0,-4.0,18.0,17.0
3350,7.0,-6.0,17.0,17.0
3351,8.0,-6.0,17.0,16.0
3352,8.0,-5.0,16.0,16.0
3353,8.0,-6.0,16.0,15.0
3354,8.0,-5.0,15.0,14.0
3355,8.0,-5.0,15.0,14.0
3356,8.0,-5.0,14.0,14.0
3357,8.0,-5.0,14.0,14.0
3358,8.0,-5.0,14.0,13.0
3359,8.0,-5.0,14.0,13.0
3360,8.0,-4.0,14.0,13.0
3361,8.0,-4.0,14.0,13.0
3362,8.0,-4.0,14.0,13.0
3363,8.0,-4.0,14.0,13.0
3364,8.0,-5.0,13.0,13.0
3365,8.0,-4.0,13.0,12.0
3366,8.0,-4.0,13.0,12.0
3367,8.0,-4.0,13.0,12.0
3368,8.0,-4.0,12.0,12.0
3369,8.0,-4.0,12.0,12.0
3370,8.0,-4.0,12.0,11.0
3371,8.0,-4.0,11.0,11.0
3372,8.0,-4.0,11.0,11.0
3373,8.0,-4.0,11.0,11.0
3374,8.0,-4.0,11.0,10.0
3375,8.0,-4.0,11.0,10.0
3376,8.0,-4.0,10.0,10.0
3377,8.0,-4.0,10.0,10.0
3378,8.0,-4.0,10.0,10.0
3379,8.0,-4.0,10.0,9.0
3380,8.0,-4.0,10.0,9.0
3381,8.0,-4.0,10.0,9.0
3382,8.0,-4.0,10.0,9.0
3383,8.0,-4.0,9.0,9.0
3384,8.0,-4.0,9.0,8.0
3385,8.0,-4.0,9.0,8.0
3386,8.0,-4.0,9.0,8.0
3387,8.0,-4.0,9.0,8.0
3388,8.0,-3.0,8.0,8.0
3389,-12.0,1.0,9.0,8.0
3390,-55.0,12.0,9.0,8.0
3391,-140.0,51.0,9.0,8.0
3392,-540.0,114.0,11.0,10.0
3393,-955.0,241.0,13.0,12.0
3394,-1419.0,361.0,14.0,14.0
3395,-1871.0,491.0,16.0,17.0
3396,-2323.0,632.0,18.0,19.0
3397,-2736.0,780.0,19.0,22.0
3398,-2893.0,887.0,20.0,24.0
3399,-2992.0,926.0,21.0,26.0
3400,-3023.0,959.0,22.0,26.0
3401,-3035.0,983.0,23.0,28.0
3402,-3050.0,1005.0,23.0,29.0
3403,-3056.0,1019.0,25.0,30.0
3404,-3057.0,1028.0,25.0,31.0
3405,-3059.0,1037.0,27.0,33.0
3406,-3059.0,1038.0,28.0,35.0
3407,-3068.0,1044.0,28.0,33.0
3408,-3066.0,1049.0,27.0,33.0
3409,-3055.0,1048.0,29.0,35.0
3410,-3056.0,1046.0,29.0,36.0
3411,-3051.0,1047.0,29.0,34.0
3412,-3043.0,1044.0,30.0,35.0
3413,-3048.0,1043.0,29.0,36.0
3414,-3048.0,1042.0,29.0,36.0
3415,-3038.0,1041.0,29.0,36.0
3416,-3036.0,1041.0,28.0,37.0
3417,-3028.0,1035.0,31.0,37.0
3418,-3025.0,1027.0,31.0,37.0
3419,-3024.0,1029.0,33.0,41.0
3420,-3019.0,1022.0,35.0,43.0
3421,-3024.0,1021.0,35.0,43.0
3422,-3021.0,1027.0,31.0,42.0
3423,-3014.0,1031.0,31.0,42.0
3424,-3018.0,1036.0,31.0,41.0
3425,-3017.0,1047.0,29.0,37.0
3426,-3015.0,1032.0,32.0,42.0
3427,-3013.0,1021.0,32.0,45.0
3428,-3007.0,1024.0,30.0,40.0
3429,-3002.0,1010.0,35.0,43.0
3430,-3004.0,992.0,36.0,43.0
3431,-2946.0,980.0,35.0,43.0
3432,-2898.0,959.0,36.0,46.0
3433,-2821.0,942.0,33.0,46.0
3434,-2740.0,907.0,33.0,46.0
3435,-2668.0,868.0,32.0,44.0
3436,-2435.0,829.0,31.0,42.0
3437,-2067.0,718.0,27.0,37.0
3438,-1652.0,594.0,24.0,28.0
3439,-1211.0,469.0,24.0,26.0
3440,-758.0,339.0,23.0,25.0
3441,-242.0,216.0,23.0,24.0
3442,-52.0,50.0,21.0,22.0
3443,-28.0,13.0,20.0,20.0
3444,4.0,3.0,19.0,19.0
3445,7.0,-5.0,18.0,18.0
3446,7.0,-5.0,18.0,17.0
3447,7.0,-5.0,18.0,17.0
3448,7.0,-4.0,17.0,17.0
3449,8.0,-4.0,17.0,16.0
3450,8.0,-5.0,16.0,16.0
3451,8.0,-4.0,16.0,15.0
3452,8.0,-4.0,16.0,15.0
3453,8.0,-4.0,16.0,15.0
3454,8.0,-5.0,15.0,14.0
3455,8.0,-4.0,15.0,14.0
3456,8.0,-4.0,15.0,14.0
3457,8.0,-5.0,15.0,14.0
3458,8.0,-5.0,14.0,13.0
3459,8.0,-5.0,14.0,13.0
3460,8.0,-5.0,14.0,13.0
3461,8.0,-5.0,13.0,12.0
3462,8.0,-5.0,13.0,12.0
3463,8.0,-5.0,12.0,11.0
3464,8.0,-5.0,12.0,11.0
3465,8.0,-5.0,12.0,11.0
3466,8.0,-5.0,12.0,11.0
3467,8.0,-5.0,11.0,11.0
3468,8.0,-5.0,11.0,10.0
3469,8.0,-6.0,11.0,10.0
3470,8.0,-5.0,10.0,9.0
3471,8.0,-4.0,9.0,8.0
3472,8.0,-4.0,9.0,8.0
3473,8.0,-4.0,9.0,8.0
3474,8.0,-4.0,10.0,9.0
3475,8.0,-4.0,10.0,9.0
3476,8.0,-4.0,9.0,8.0
3477,8.0,-5.0,9.0,8.0
3478,8.0,-5.0,9.0,7.0
3479,8.0,-5.0,8.0,7.0
3480,8.0,-5.0,8.0,7.0
3481,8.0,-5.0,8.0,7.0
3482,8.0,-5.0,8.0,6.0
3483,8.0,-5.0,7.0,6.0
3484,8.0,-4.0,7.0,5.0
3485,-9.0,1.0,6.0,5.0
3486,-58.0,12.0,7.0,5.0
3487,-143.0,46.0,7.0,6.0
3488,-507.0,107.0,9.0,8.0
3489,-942.0,233.0,12.0,10.0
3490,-1394.0,355.0,14.0,14.0
3491,-1841.0,486.0,16.0,17.0
3492,-2270.0,621.0,18.0,19.0
3493,-2671.0,768.0,19.0,23.0
3494,-2813.0,880.0,21.0,27.0
3495,-2904.0,917.0,23.0,31.0
3496,-2984.0,951.0,22.0,32.0
3497,-3014.0,982.0,22.0,31.0
3498,-3027.0,998.0,23.0,33.0
3499,-3035.0,1019.0,20.0,32.0
3500,-3036.0,1030.0,23.0,33.0
3501,-3039.0,1031.0,27.0,37.0
3502,-3038.0,1034.0,26.0,38.0
3503,-3039.0,1045.0,24.0,35.0
3504,-3033.0,1044.0,25.0,37.0
3505,-3040.0,1045.0,27.0,36.0
3506,-3037.0,1040.0,29.0,37.0
3507,-3035.0,1043.0,27.0,37.0
3508,-3032.0,1040.0,27.0,38.0
3509,-3035.0,1042.0,27.0,38.0
3510,-3033.0,1042.0,27.0,38.0
3511,-3024.0,1040.0,30.0,37.0
3512,-3018.0,1028.0,31.0,41.0
3513,-3012.0,1025.0,34.0,42.0
3514,-3007.0,1015.0,35.0,44.0
3515,-3000.0,1014.0,33.0,45.0
3516,-3003.0,1020.0,34.0,45.0
3517,-3006.0,1013.0,36.0,46.0
3518,-3012.0,1011.0,37.0,45.0
3519,-3009.0,1007.0,34.0,47.0
3520,-2996.0,1024.0,31.0,41.0
3521,-2998.0,1020.0,34.0,45.0
3522,-3006.0,1015.0,37.0,46.0
3523,-2999.0,1010.0,36.0,46.0
3524,-2993.0,1006.0,37.0,48.0
3525,-2994.0,1010.0,32.0,43.0
3526,-2964.0,1005.0,33.0,41.0
3527,-2937.0,981.0,37.0,46.0
3528,-2904.0,961.0,37.0,44.0
3529,-2829.0,929.0,36.0,44.0
3530,-2715.0,904.0,36.0,46.0
3531,-2612.0,869.0,34.0,45.0
3532,-2411.0,809.0,33.0,44.0
3533,-2022.0,701.0,31.0,40.0
3534,-1610.0,576.0,29.0,36.0
3535,-1162.0,453.0,28.0,33.0
3536,-730.0,329.0,26.0,30.0
3537,-211.0,203.0,25.0,27.0
3538,-101.0,66.0,23.0,24.0
3539,-33.0,29.0,21.0,21.0
3540,4.0,4.0,20.0,20.0
3541,7.0,-5.0,19.0,19.0
3542,7.0,-6.0,18.0,18.0
3543,7.0,-6.0,18.0,17.0
3544,8.0,-6.0,17.0,16.0
3545,8.0,-6.0,16.0,16.0
3546,8.0,-6.0,16.0,15.0
3547,8.0,-7.0,14.0,13.0
3548,8.0,-6.0,14.0,12.0
3549,8.0,-5.0,13.0,12.0
3550,8.0,-6.0,12.0,12.0
3551,8.0,-4.0,12.0,11.0
3552,8.0,-4.0,11.0,10.0
3553,8.0,-4.0,11.0,10.0
3554,8.0,-4.0,12.0,11.0
3555,8.0,-5.0,12.0,11.0
3556,8.0,-5.0,12.0,11.0
3557,8.0,-5.0,11.0,10.0
3558,8.0,-4.0,11.0,11.0
3559,8.0,-4.0,11.0,11.0
3560,8.0,-4.0,11.0,11.0
3561,8.0,-4.0,11.0,11.0
3562,8.0,-4.0,11.0,10.0
3563,8.0,-4.0,11.0,10.0
3564,8.0,-4.0,11.0,11.0
3565,8.0,-4.0,11.0,11.0
3566,8.0,-4.0,11.0,11.0
3567,8.0,-4.0,11.0,11.0
3568,8.0,-4.0,11.0,10.0
3569,8.0,-4.0,11.0,10.0
3570,8.0,-5.0,10.0,10.0
3571,8.0,-4.0,10.0,9.0
3572,8.0,-4.0,10.0,9.0
3573,8.0,-4.0,10.0,9.0
3574,8.0,-4.0,9.0,9.0
3575,8.0,-4.0,9.0,8.0
3576,8.0,-4.0,9.0,8.0
3577,8.0,-4.0,9.0,8.0
3578,8.0,-4.0,9.0,8.0
3579,8.0,-4.0,8.0,8.0
3580,8.0,-4.0,8.0,7.0
3581,-4.0,-1.0,8.0,7.0
3582,-48.0,10.0,8.0,7.0
3583,-127.0,50.0,8.0,7.0
3584,-530.0,110.0,10.0,9.0
3585,-983.0,252.0,12.0,11.0
3586,-1479.0,381.0,14.0,14.0
3587,-1964.0,517.0,15.0,16.0
3588,-2413.0,656.0,17.0,18.0
3589,-2826.0,804.0,19.0,21.0
3590,-2983.0,925.0,20.0,24.0
3591,-3019.0,964.0,22.0,27.0
3592,-3035.0,993.0,22.0,29.0
3593,-3048.0,1017.0,23.0,30.0
3594,-3054.0,1035.0,23.0,32.0
3595,-3063.0,1049.0,24.0,32.0
3596,-3066.0,1053.0,25.0,34.0
3597,-3071.0,1062.0,25.0,33.0
3598,-3071.0,1067.0,26.0,32.0
3599,-3066.0,1067.0,28.0,34.0
3600,-3063.0,1065.0,29.0,35.0
3601,-3056.0,1063.0,31.0,37.0
3602,-3056.0,1060.0,30.0,37.0
3603,-3051.0,1057.0,32.0,37.0
3604,-3046.0,1051.0,32.0,39.0
3605,-3045.0,1051.0,32.0,38.0
3606,-3039.0,1052.0,33.0,38.0
3607,-3031.0,1048.0,34.0,39.0
3608,-3033.0,1043.0,34.0,40.0
3609,-3026.0,1042.0,35.0,41.0
3610,-3020.0,1036.0,36.0,41.0
3611,-3023.0,1036.0,36.0,42.0
3612,-3017.0,1034.0,37.0,45.0
3613,-3017.0,1032.0,38.0,47.0
3614,-3021.0,1038.0,38.0,46.0
3615,-3016.0,1034.0,39.0,47.0
3616,-3021.0,1035.0,39.0,48.0
3617,-3020.0,1035.0,39.0,48.0
3618,-3019.0,1032.0,39.0,49.0
3619,-3016.0,1030.0,40.0,49.0
3620,-3012.0,1020.0,40.0,49.0
3621,-3011.0,1014.0,40.0,47.0
3622,-3005.0,1004.0,40.0,48.0
3623,-2971.0,993.0,39.0,48.0
3624,-2945.0,976.0,39.0,49.0
3625,-2892.0,955.0,39.0,49.0
3626,-2812.0,930.0,39.0,47.0
3627,-2722.0,896.0,39.0,47.0
3628,-2473.0,845.0,38.0,46.0
3629,-2069.0,730.0,36.0,43.0
3630,-1642.0,603.0,34.0,39.0
3631,-1186.0,474.0,33.0,37.0
3632,-760.0,343.0,32.0,34.0
3633,-213.0,208.0,30.0,31.0
3634,-103.0,68.0,28.0,28.0
3635,-31.0,30.0,27.0,26.0
3636,4.0,0.0,24.0,24.0
3637,7.0,-7.0,23.0,22.0
3638,7.0,-7.0,22.0,20.0
3639,7.0,-6.0,21.0,20.0
3640,8.0,-6.0,20.0,19.0
3641,8.0,-5.0,19.0,18.0
3642,7.0,-4.0,18.0,17.0
3643,8.0,-4.0,18.0,16.0
3644,8.0,-5.0,17.0,16.0
3645,8.0,-5.0,16.0,15.0
3646,8.0,-3.0,15.0,14.0
3647,8.0,-4.0,15.0,13.0
3648,8.0,-4.0,14.0,13.0
3649,8.0,-3.0,14.0,13.0
3650,8.0,-3.0,14.0,13.0
3651,8.0,-5.0,14.0,12.0
3652,8.0,-4.0,13.0,12.0
3653,8.0,-4.0,14.0,12.0
3654,8.0,-4.0,14.0,13.0
3655,8.0,-5.0,14.0,13.0
3656,8.0,-5.0,14.0,13.0
3657,8.0,-5.0,14.0,13.0
3658,8.0,-5.0,14.0,13.0
3659,8.0,-5.0,14.0,13.0
3660,8.0,-5.0,13.0,13.0
3661,8.0,-5.0,13.0,12.0
3662,8.0,-4.0,13.0,12.0
3663,8.0,-5.0,13.0,12.0
3664,8.0,-5.0,12.0,12.0
3665,8.0,-5.0,12.0,11.0
3666,8.0,-5.0,12.0,11.0
3667,8.0,-5.0,12.0,11.0
3668,8.0,-5.0,11.0,11.0
3669,8.0,-4.0,11.0,10.0
3670,8.0,-4.0,11.0,11.0
3671,8.0,-4.0,11.0,10.0
3672,8.0,-4.0,11.0,10.0
3673,8.0,-4.0,11.0,10.0
3674,8.0,-5.0,10.0,10.0
3675,8.0,-4.0,10.0,9.0
3676,8.0,-4.0,10.0,9.0
3677,-11.0,0.0,10.0,9.0
3678,-48.0,10.0,10.0,9.0
3679,-121.0,46.0,11.0,10.0
3680,-479.0,98.0,12.0,11.0
3681,-877.0,229.0,15.0,14.0
3682,-1338.0,349.0,17.0,17.0
3683,-1792.0,477.0,19.0,19.0
3684,-2232.0,613.0,21.0,22.0
3685,-2646.0,758.0,22.0,25.0
3686,-2830.0,883.0,23.0,29.0
3687,-2918.0,926.0,26.0,32.0
3688,-2977.0,958.0,26.0,34.0
3689,-3006.0,981.0,29.0,37.0
3690,-3019.0,998.0,26.0,38.0
3691,-3016.0,1015.0,28.0,38.0
3692,-3028.0,1022.0,28.0,40.0
3693,-3026.0,1037.0,28.0,38.0
3694,-3026.0,1036.0,32.0,41.0
3695,-3022.0,1030.0,34.0,44.0
3696,-3021.0,1038.0,33.0,42.0
3697,-3023.0,1041.0,30.0,42.0
3698,-3020.0,1045.0,33.0,41.0
3699,-3020.0,1040.0,31.0,42.0
3700,-3016.0,1042.0,33.0,42.0
3701,-3011.0,1038.0,33.0,43.0
3702,-3003.0,1031.0,36.0,44.0
3703,-2999.0,1027.0,35.0,44.0
3704,-2998.0,1028.0,36.0,46.0
3705,-2967.0,1023.0,38.0,46.0
3706,-2976.0,1017.0,40.0,47.0
3707,-2971.0,1011.0,41.0,48.0
3708,-2961.0,1010.0,41.0,49.0
3709,-2945.0,1006.0,42.0,50.0
3710,-2932.0,1002.0,42.0,52.0
3711,-2920.0,1008.0,44.0,53.0
3712,-2924.0,1011.0,41.0,52.0
3713,-2937.0,1016.0,42.0,52.0
